created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2021-12-27T03:39:43+07:00,3799,244.60065,7.60597,0.00676,1.5625,29,75,NAN,,,,
2021-12-27T03:45:00+07:00,3800,244.60065,7.60597,0.02776,1.9043,29,75,NAN,,,,
2021-12-27T03:50:15+07:00,3801,244.60065,7.69149,0.0328,1.5625,29,75,NAN,,,,
2021-12-27T03:55:30+07:00,3802,244.60065,7.60597,0.0286,1.5625,29,75,NAN,,,,
2021-12-27T04:00:43+07:00,3803,244.60065,7.69149,0.02608,1.5625,29,75,NAN,,,,
2021-12-27T04:05:57+07:00,3804,244.60065,7.69149,0.04035,1.5625,29,75,NAN,,,,
2021-12-27T04:11:12+07:00,3805,244.60065,7.60597,0.0118,1.5625,29,75,NAN,,,,
2021-12-27T04:16:25+07:00,3806,240.61786,7.60597,0.03364,1.5625,30,76,NAN,,,,
2021-12-27T04:21:40+07:00,3807,326.22336,8.75908,0.01432,1.5625,29,75,NAN,,,,
2021-12-27T04:26:54+07:00,3808,243.13866,7.69149,0.02608,1.5625,29,76,NAN,,,,
2021-12-27T04:32:07+07:00,3809,234.22943,7.60597,0.01096,1.5625,29,75,NAN,,,,
2021-12-27T04:37:22+07:00,3810,324.27359,8.85155,0.01768,1.9043,29,76,NAN,,,,
2021-12-27T04:42:36+07:00,3811,243.13866,7.77753,0.016,1.5625,29,76,NAN,,,,
2021-12-27T04:47:50+07:00,3812,243.13866,7.8641,0.02356,1.5625,29,76,NAN,,,,
2021-12-27T04:53:04+07:00,3813,243.13866,7.9512,0.01432,1.5625,29,76,NAN,,,,
2021-12-27T04:58:19+07:00,3814,243.13866,7.8641,0.0244,1.5625,29,76,NAN,,,,
2021-12-27T05:03:33+07:00,3815,324.27359,9.03813,0.02356,1.9043,29,76,NAN,,,,
2021-12-27T05:08:47+07:00,3816,252.23747,8.03882,0.03028,1.5625,29,77,NAN,,,,
2021-12-27T05:14:03+07:00,3817,337.21149,9.22692,0.03196,1.9043,29,76,NAN,,,,
2021-12-27T05:19:17+07:00,3818,243.13866,7.9512,0.016,1.5625,29,76,NAN,,,,
2021-12-27T05:24:32+07:00,3819,324.27359,9.03813,0.02104,1.5625,29,76,NAN,,,,
2021-12-27T05:29:47+07:00,3820,241.68227,7.9512,0.02776,1.5625,29,77,NAN,,,,
2021-12-27T05:35:02+07:00,3821,322.33121,9.03813,0.01096,1.5625,29,77,NAN,,,,
2021-12-27T05:40:16+07:00,3822,241.68227,7.9512,0.03028,1.5625,29,77,NAN,,,,
2021-12-27T05:45:31+07:00,3823,243.13866,8.03882,0.04119,1.5625,29,76,NAN,,,,
2021-12-27T05:50:45+07:00,3824,322.33121,9.22692,0.03028,1.5625,29,77,NAN,,,,
2021-12-27T05:55:59+07:00,3825,322.33121,8.94456,0.03448,1.9043,29,77,NAN,,,,
2021-12-27T06:01:14+07:00,3826,322.33121,9.03813,0.02524,1.80664,29,77,NAN,,,,
2021-12-27T06:06:29+07:00,3827,252.23747,7.8641,0.02188,1.5625,29,77,NAN,,,,
2021-12-27T06:11:44+07:00,3828,252.23747,8.03882,0.01348,1.5625,29,77,NAN,,,,
2021-12-27T06:16:59+07:00,3829,252.23747,7.9512,0.04707,1.61133,29,77,NAN,,,,
2021-12-27T06:22:15+07:00,3830,252.23747,8.03882,0.01264,1.5625,29,77,NAN,,,,
2021-12-27T06:27:29+07:00,3831,252.23747,8.12698,0.05043,1.5625,29,77,NAN,,,,
2021-12-27T06:32:42+07:00,3832,252.23747,8.21567,0.02272,1.46484,29,77,NAN,,,,
2021-12-27T06:37:58+07:00,3833,329.71011,9.41793,0.03783,1.9043,30,78,NAN,,,,
2021-12-27T06:43:15+07:00,3834,263.10562,8.48494,0.03112,1.5625,29,77,NAN,,,,
2021-12-27T06:48:29+07:00,3835,263.10562,8.48494,0.02776,1.5625,29,77,NAN,,,,
2021-12-27T06:53:44+07:00,3836,263.10562,8.39464,0.02272,1.5625,29,77,NAN,,,,
2021-12-27T06:59:01+07:00,3837,252.23747,8.30488,0.03196,1.5625,29,77,NAN,,,,
2021-12-27T07:04:17+07:00,3838,263.10562,8.48494,0.02104,1.5625,29,77,NAN,,,,
2021-12-27T07:09:33+07:00,3839,263.10562,8.39464,0.0286,1.5625,29,77,NAN,,,,
2021-12-27T07:14:49+07:00,3840,263.10562,8.39464,0.03112,1.5625,29,77,NAN,,,,
2021-12-27T07:20:06+07:00,3841,263.10562,8.39464,0.03112,1.5625,29,77,NAN,,,,
2021-12-27T07:25:22+07:00,3842,322.33121,9.51428,0.02776,1.61133,29,77,NAN,,,,
2021-12-27T07:30:36+07:00,3843,260.37198,8.39464,0.05799,1.5625,30,77,NAN,,,,
2021-12-27T07:35:56+07:00,3844,260.37198,8.48494,0.0286,1.61133,30,77,NAN,,,,
2021-12-27T07:41:11+07:00,3845,260.37198,8.48494,0.03028,1.70898,30,77,NAN,,,,
2021-12-27T07:46:28+07:00,3846,271.44229,9.32215,0.0202,1.80664,30,77,NAN,,,,
2021-12-27T08:02:07+07:00,3847,261.94687,8.39464,0.016,1.85547,30,76,NAN,,,,
2021-12-27T08:07:23+07:00,3848,261.94687,8.94456,0.03112,1.80664,30,76,NAN,,,,
2021-12-27T08:12:42+07:00,3849,261.94687,8.94456,0.02356,1.75781,30,76,NAN,,,,
2021-12-27T08:17:59+07:00,3850,346.86887,8.30488,0.02944,1.80664,30,76,NAN,,,,
2021-12-27T08:23:19+07:00,3851,261.94687,8.48494,0.01264,1.80664,30,76,NAN,,,,
2021-12-27T08:28:37+07:00,3852,263.52789,8.48494,0.06639,1.75781,30,75,NAN,,,,
2021-12-27T08:39:06+07:00,3853,263.52789,8.57578,0.0286,1.85547,30,75,NAN,,,,
2021-12-27T08:49:35+07:00,3854,263.52789,8.21567,0.01768,1.9043,30,75,NAN,,,,
2021-12-27T08:54:56+07:00,3855,263.52789,8.21567,0.04035,1.95313,30,75,NAN,,,,
2021-12-27T09:00:14+07:00,3856,265.11499,8.30488,0.03028,1.95313,30,74,NAN,,,,
2021-12-27T09:05:32+07:00,3857,337.7515,9.32215,0.02692,1.95313,30,74,NAN,,,,
2021-12-27T09:16:00+07:00,3858,254.16377,8.03882,0.04623,1.95313,30,74,NAN,,,,
2021-12-27T09:21:21+07:00,3859,254.16377,8.12698,0.02356,1.75781,30,74,NAN,,,,
2021-12-27T09:26:42+07:00,3860,254.16377,8.12698,0.03699,1.9043,30,74,NAN,,,,
2021-12-27T09:32:02+07:00,3861,254.16377,8.21567,0.01096,1.85547,30,74,NAN,,,,
2021-12-27T09:37:21+07:00,3862,254.16377,8.39464,0.04623,2.00195,30,74,NAN,,,,
2021-12-27T09:42:39+07:00,3863,255.69116,7.8641,0.01936,2.00195,30,73,NAN,,,,
2021-12-27T09:53:05+07:00,3864,254.16377,7.9512,0.01348,2.14844,30,74,NAN,,,,
2021-12-27T09:58:27+07:00,3865,255.69116,8.03882,0.02944,2.14844,30,73,NAN,,,,
2021-12-27T10:03:51+07:00,3866,339.7811,9.22692,0.03028,2.09961,30,73,NAN,,,,
2021-12-27T10:09:11+07:00,3867,254.57045,8.30488,0.01768,2.58789,31,72,NAN,,,,
2021-12-27T10:14:29+07:00,3868,254.57045,8.03882,0.02524,2.24609,31,72,NAN,,,,
2021-12-27T10:19:48+07:00,3869,254.57045,8.21567,0.0328,2.63672,31,72,NAN,,,,
2021-12-27T10:25:06+07:00,3870,254.57045,8.48494,0.03531,2.29492,31,72,NAN,,,,
2021-12-27T10:30:30+07:00,3871,254.57045,8.39464,0.02944,2.39258,31,72,NAN,,,,
2021-12-27T10:35:51+07:00,3872,256.09946,8.39464,0.02944,2.29492,31,71,NAN,,,,
2021-12-27T10:41:11+07:00,3873,256.09946,8.30488,0.0244,2.19727,31,71,NAN,,,,
2021-12-27T10:46:29+07:00,3874,256.09946,8.12698,0.01432,2.29492,31,71,NAN,,,,
2021-12-27T10:51:48+07:00,3875,256.09946,8.12698,0.01684,2.44141,31,71,NAN,,,,
2021-12-27T10:57:08+07:00,3876,256.09946,8.12698,0.01432,2.44141,31,71,NAN,,,,
2021-12-27T11:02:31+07:00,3877,257.63425,8.12698,0.04539,2.7832,31,70,NAN,,,,
2021-12-27T11:07:53+07:00,3878,342.36316,9.51428,0.02608,2.73438,31,70,NAN,,,,
2021-12-27T11:44:17+07:00,3879,336.80688,9.22692,0.01516,2.24609,32,71,NAN,,,,
2021-12-27T11:54:44+07:00,3880,254.97765,8.21567,0.01768,2.63672,32,70,NAN,,,,
2021-12-27T12:05:14+07:00,3881,354.30209,8.39464,0.01432,2.68555,32,69,NAN,,,,
2021-12-27T12:15:59+07:00,3882,256.50815,8.12698,0.03028,2.58789,32,69,NAN,,,,
2021-12-27T12:42:35+07:00,3883,325.83282,9.32215,0.03112,2.19727,32,70,NAN,,,,
2021-12-27T12:53:02+07:00,3884,354.30209,8.21567,0.03196,2.34375,32,69,NAN,,,,
2021-12-27T12:58:22+07:00,3885,256.50815,8.21567,0.03028,2.63672,32,69,NAN,,,,
2021-12-27T13:08:53+07:00,3886,340.86676,9.13225,0.0076,2.92969,32,69,NAN,,,,
2021-12-27T13:14:11+07:00,3887,269.16293,8.03882,0.03615,3.32031,32,68,NAN,,,,
2021-12-27T13:19:34+07:00,3888,331.7226,9.32215,0.04539,3.36914,32,67,NAN,,,,
2021-12-27T13:35:23+07:00,3889,356.99146,9.32215,0.02188,3.80859,33,66,NAN,,,,
2021-12-27T13:51:04+07:00,3890,269.59122,8.03882,0.02104,2.97852,33,66,NAN,,,,
2021-12-27T13:56:23+07:00,3891,258.45517,8.03882,0.02692,1.9043,33,66,NAN,,,,
2021-12-27T14:12:05+07:00,3892,258.04449,8.12698,0.03112,2.00195,32,68,NAN,,,,
2021-12-27T14:17:24+07:00,3893,270.77158,8.03882,0.03951,2.73438,32,67,NAN,,,,
2021-12-27T14:22:44+07:00,3894,270.77158,8.03882,0.03448,2.44141,32,67,NAN,,,,
2021-12-27T14:28:02+07:00,3895,270.77158,8.03882,0.03699,3.75977,32,67,NAN,,,,
2021-12-27T14:33:22+07:00,3896,261.13477,7.9512,0.02524,3.17383,32,66,NAN,,,,
2021-12-27T14:43:53+07:00,3897,276.06927,7.60597,0.0286,9.375,33,62,NAN,,,,
2021-12-27T14:54:24+07:00,3898,265.50085,7.69149,0.03028,2.34375,35,58,NAN,,,,
2021-12-27T14:59:42+07:00,3899,274.8743,7.77753,0.02776,1.80664,34,61,NAN,,,,
2021-12-27T15:05:03+07:00,3900,347.56479,9.03813,0.01516,1.66016,33,64,NAN,,,,
2021-12-27T15:10:20+07:00,3901,258.45517,7.9512,0.01936,1.75781,33,66,NAN,,,,
2021-12-27T15:15:39+07:00,3902,259.58664,7.9512,0.03699,1.80664,32,67,NAN,,,,
2021-12-27T15:20:58+07:00,3903,259.58664,7.8641,0.01768,2.05078,32,67,NAN,,,,
2021-12-27T15:26:19+07:00,3904,259.58664,7.77753,0.0202,2.73438,32,67,NAN,,,,
2021-12-27T15:31:36+07:00,3905,270.77158,8.21567,0.03196,2.39258,32,67,NAN,,,,
2021-12-27T15:36:55+07:00,3906,344.95773,9.13225,0.03951,4.98047,32,67,NAN,,,,
2021-12-27T15:42:16+07:00,3907,272.81796,8.21567,0.0244,1.70898,33,64,NAN,,,,
2021-12-27T15:47:36+07:00,3908,269.59122,8.21567,0.03112,1.61133,33,66,NAN,,,,
2021-12-27T15:52:54+07:00,3909,269.16293,7.9512,0.03783,2.00195,32,68,NAN,,,,
2021-12-27T16:08:29+07:00,3910,265.9639,7.8641,0.03615,1.61133,32,70,NAN,,,,
2021-12-27T16:13:53+07:00,3911,265.9639,8.21567,0.01852,1.61133,32,70,NAN,,,,
2021-12-27T16:19:16+07:00,3912,270.34195,8.21567,0.02524,1.75781,31,69,NAN,,,,
2021-12-27T16:24:32+07:00,3913,270.34195,8.30488,0.03364,1.66016,31,69,NAN,,,,
2021-12-27T16:29:55+07:00,3914,265.9639,8.03882,0.04371,1.5625,32,70,NAN,,,,
2021-12-27T16:40:26+07:00,3915,259.1748,8.39464,0.02272,1.5625,31,69,NAN,,,,
2021-12-27T16:45:50+07:00,3916,260.72141,7.8641,0.02188,1.5625,31,68,NAN,,,,
2021-12-27T17:07:01+07:00,3917,248.32936,7.8641,0.03196,1.5625,31,69,NAN,,,,
2021-12-27T17:17:32+07:00,3918,260.30838,7.77753,0.03364,1.9043,30,70,NAN,,,,
2021-12-27T17:28:22+07:00,3919,250.90146,8.03882,0.01852,1.5625,30,69,NAN,,,,
2021-12-27T17:39:07+07:00,3920,250.90146,8.30488,0.00844,1.80664,30,69,NAN,,,,
2021-12-27T17:44:26+07:00,3921,261.85922,8.48494,0.03448,1.61133,30,69,NAN,,,,
2021-12-27T17:49:45+07:00,3922,260.30838,8.57578,0.01264,1.26953,30,70,NAN,,,,
2021-12-27T17:55:04+07:00,3923,258.76337,8.75908,0.00928,1.26953,30,71,NAN,,,,
2021-12-27T18:36:56+07:00,3924,268.30753,8.30488,0.01852,1.41602,30,72,NAN,,,,
2021-12-27T18:42:16+07:00,3925,341.8186,9.8067,0.02692,1.61133,30,72,NAN,,,,
2021-12-27T19:19:13+07:00,3926,258.76337,7.9512,0.03783,1.26953,30,71,NAN,,,,
2021-12-27T19:29:55+07:00,3927,246.46049,7.8641,0.01096,1.26953,30,72,NAN,,,,
2021-12-27T20:06:39+07:00,3928,268.30753,8.21567,0.02944,1.51367,30,72,NAN,,,,
2021-12-27T20:32:54+07:00,3929,278.04797,8.57578,0.00844,1.31836,30,73,NAN,,,,
2021-12-27T20:48:36+07:00,3930,279.27005,8.85155,0.02272,1.66016,29,74,NAN,,,,
2021-12-27T21:04:25+07:00,3931,279.27005,8.75908,0.01768,1.51367,29,74,NAN,,,,
2021-12-27T21:09:53+07:00,3932,274.73251,8.75908,0.03867,1.41602,30,75,NAN,,,,
2021-12-27T21:20:23+07:00,3933,276.38705,8.85155,0.02272,1.31836,30,74,NAN,,,,
2021-12-27T21:30:56+07:00,3934,276.38705,8.94456,0.01684,1.46484,30,74,NAN,,,,
2021-12-27T21:41:31+07:00,3935,276.38705,8.85155,0.01684,1.17188,30,74,NAN,,,,
2021-12-27T22:07:37+07:00,3936,277.60446,8.94456,0.02944,1.36719,29,75,NAN,,,,
2021-12-27T22:18:05+07:00,3937,277.60446,9.03813,0.01096,1.31836,29,75,NAN,,,,
2021-12-27T22:23:22+07:00,3938,360.37796,10.20457,0.02608,1.36719,30,76,NAN,,,,
2021-12-27T22:28:42+07:00,3939,360.37796,10.10424,0.01264,1.26953,30,76,NAN,,,,
2021-12-27T22:34:01+07:00,3940,273.08429,9.03813,0.02776,1.41602,30,76,NAN,,,,
2021-12-27T22:39:19+07:00,3941,277.60446,8.94456,0.01684,1.2207,29,75,NAN,,,,
2021-12-27T22:49:49+07:00,3942,273.08429,9.03813,0.0328,1.2207,30,76,NAN,,,,
2021-12-27T22:55:09+07:00,3943,364.15332,10.30547,0.01936,1.26953,29,76,NAN,,,,
2021-12-27T23:00:27+07:00,3944,287.52493,9.13225,0.02272,1.36719,29,76,NAN,,,,
2021-12-27T23:05:50+07:00,3945,284.54388,10.20457,0.01516,1.46484,30,76,NAN,,,,
2021-12-27T23:11:09+07:00,3946,360.37796,10.30547,0.02188,1.61133,30,76,NAN,,,,
2021-12-27T23:16:33+07:00,3947,374.24823,10.30547,0.01768,1.66016,30,76,NAN,,,,
2021-12-27T23:21:49+07:00,3948,284.54388,9.13225,0.03448,1.31836,30,76,NAN,,,,
2021-12-27T23:27:06+07:00,3949,274.73251,9.03813,0.03112,1.51367,30,75,NAN,,,,
2021-12-27T23:32:25+07:00,3950,362.55304,10.10424,0.04203,1.36719,30,75,NAN,,,,
2021-12-27T23:37:41+07:00,3951,274.73251,8.94456,0.0202,1.36719,30,75,NAN,,,,
2021-12-27T23:42:59+07:00,3952,279.27005,8.94456,0.01684,1.46484,29,74,NAN,,,,
2021-12-27T23:48:16+07:00,3953,286.26129,8.94456,0.01096,1.41602,30,75,NAN,,,,
2021-12-27T23:58:42+07:00,3954,276.38705,8.85155,0.016,1.41602,30,74,NAN,,,,
2021-12-28T00:03:59+07:00,3955,276.38705,8.85155,0.0286,1.26953,30,74,NAN,,,,
2021-12-28T00:09:15+07:00,3956,274.73251,8.66716,0.02188,1.2207,30,75,NAN,,,,
2021-12-28T00:14:31+07:00,3957,274.73251,8.66716,0.01096,1.31836,30,75,NAN,,,,
2021-12-28T00:19:48+07:00,3958,364.73645,9.70866,0.0118,1.26953,30,74,NAN,,,,
2021-12-28T00:25:06+07:00,3959,265.11499,8.57578,0.016,1.31836,30,74,NAN,,,,
2021-12-28T00:30:23+07:00,3960,265.11499,8.66716,0.0118,1.31836,30,74,NAN,,,,
2021-12-28T00:35:40+07:00,3961,364.73645,8.75908,0.01516,1.36719,30,74,NAN,,,,
2021-12-28T00:40:56+07:00,3962,274.73251,8.66716,0.00676,1.46484,30,75,NAN,,,,
2021-12-28T00:46:12+07:00,3963,274.73251,8.75908,0.01768,1.36719,30,75,NAN,,,,
2021-12-28T00:51:28+07:00,3964,368.54108,9.90531,0.02104,1.5625,29,74,NAN,,,,
2021-12-28T00:56:42+07:00,3965,274.73251,9.61119,0.02188,1.36719,30,75,NAN,,,,
2021-12-28T01:01:57+07:00,3966,274.73251,8.66716,0.03112,1.2207,30,75,NAN,,,,
2021-12-28T01:07:12+07:00,3967,261.94687,8.85155,0.01684,1.36719,30,76,NAN,,,,
2021-12-28T01:12:28+07:00,3968,360.37796,8.75908,0.03028,1.26953,30,76,NAN,,,,
2021-12-28T01:17:42+07:00,3969,274.73251,8.85155,0.01516,1.36719,30,75,NAN,,,,
2021-12-28T01:22:56+07:00,3970,261.94687,8.75908,0.01348,1.26953,30,76,NAN,,,,
2021-12-28T01:28:10+07:00,3971,273.08429,8.66716,0.04035,1.31836,30,76,NAN,,,,
2021-12-28T01:33:25+07:00,3972,277.60446,8.66716,0.02608,1.26953,29,75,NAN,,,,
2021-12-28T01:38:39+07:00,3973,273.08429,8.66716,0.02692,1.26953,30,76,NAN,,,,
2021-12-28T01:43:53+07:00,3974,273.08429,8.66716,0.03028,1.26953,30,76,NAN,,,,
2021-12-28T01:49:07+07:00,3975,360.37796,9.90531,0.02776,1.61133,30,76,NAN,,,,
2021-12-28T01:54:21+07:00,3976,261.94687,9.41793,0.0118,1.2207,30,76,NAN,,,,
2021-12-28T01:59:35+07:00,3977,346.86887,10.92315,0.00928,1.5625,30,76,NAN,,,,
2021-12-28T02:04:49+07:00,3978,261.94687,8.75908,0.0244,1.31836,30,76,NAN,,,,
2021-12-28T02:10:03+07:00,3979,261.94687,8.85155,0.02776,1.41602,30,76,NAN,,,,
2021-12-28T02:15:18+07:00,3980,261.94687,8.75908,0.01936,1.36719,30,76,NAN,,,,
2021-12-28T02:20:34+07:00,3981,261.94687,8.85155,0.02608,1.31836,30,76,NAN,,,,
2021-12-28T02:25:48+07:00,3982,273.08429,8.75908,0.02272,1.26953,30,76,NAN,,,,
2021-12-28T02:31:02+07:00,3983,261.94687,8.85155,0.0328,1.31836,30,76,NAN,,,,
2021-12-28T02:36:18+07:00,3984,261.94687,8.85155,0.02272,1.41602,30,76,NAN,,,,
2021-12-28T02:41:33+07:00,3985,266.28268,8.94456,0.02608,1.26953,29,75,NAN,,,,
2021-12-28T02:46:47+07:00,3986,352.61032,9.90531,0.02608,1.31836,29,75,NAN,,,,
2021-12-28T02:52:02+07:00,3987,320.91156,10.10424,0.01852,1.61133,30,76,NAN,,,,
2021-12-28T02:57:17+07:00,3988,261.94687,8.85155,0.02188,1.26953,30,76,NAN,,,,
2021-12-28T03:02:31+07:00,3989,261.94687,8.85155,0.01936,1.17188,30,76,NAN,,,,
2021-12-28T03:07:46+07:00,3990,261.94687,8.94456,0.03699,1.26953,30,76,NAN,,,,
2021-12-28T03:13:01+07:00,3991,346.86887,9.90531,0.02356,1.26953,30,76,NAN,,,,
2021-12-28T03:18:16+07:00,3992,261.94687,8.75908,0.03783,1.31836,30,76,NAN,,,,
2021-12-28T03:23:30+07:00,3993,261.94687,8.75908,0.01348,1.51367,30,76,NAN,,,,
2021-12-28T03:28:47+07:00,3994,260.37198,8.66716,0.01096,1.46484,30,77,NAN,,,,
2021-12-28T03:34:01+07:00,3995,261.94687,8.57578,0.03028,1.17188,30,76,NAN,,,,
2021-12-28T03:39:16+07:00,3996,261.94687,8.66716,0.0286,1.31836,30,76,NAN,,,,
2021-12-28T03:44:30+07:00,3997,261.94687,8.57578,0.0328,1.61133,30,76,NAN,,,,
2021-12-28T03:49:44+07:00,3998,264.69119,8.75908,0.01852,1.51367,29,76,NAN,,,,
2021-12-28T03:54:58+07:00,3999,266.28268,8.57578,0.02524,1.31836,29,75,NAN,,,,
2021-12-28T04:00:12+07:00,4000,264.69119,8.66716,0.02944,1.17188,29,76,NAN,,,,
2021-12-28T04:05:26+07:00,4001,264.69119,8.66716,0.00928,1.26953,29,76,NAN,,,,
2021-12-28T04:10:42+07:00,4002,266.28268,8.57578,0.02776,1.26953,29,75,NAN,,,,
2021-12-28T04:15:58+07:00,4003,261.94687,8.57578,0.03028,1.2207,30,76,NAN,,,,
2021-12-28T04:21:13+07:00,4004,261.94687,8.66716,0.016,1.2207,30,76,NAN,,,,
2021-12-28T04:26:26+07:00,4005,346.86887,9.8067,0.01768,1.51367,30,76,NAN,,,,
2021-12-28T04:31:40+07:00,4006,264.69119,8.39464,0.02188,1.51367,29,76,NAN,,,,
2021-12-28T04:36:54+07:00,4007,350.50281,9.61119,0.01936,1.26953,29,76,NAN,,,,
2021-12-28T04:42:09+07:00,4008,264.69119,8.48494,0.0244,1.41602,29,76,NAN,,,,
2021-12-28T04:47:24+07:00,4009,264.69119,8.48494,0.00844,1.26953,29,76,NAN,,,,
2021-12-28T04:52:38+07:00,4010,264.69119,8.48494,0.02356,1.2207,29,76,NAN,,,,
2021-12-28T04:57:51+07:00,4011,264.69119,8.48494,0.0286,1.31836,29,76,NAN,,,,
2021-12-28T05:03:06+07:00,4012,264.69119,8.57578,0.02188,1.31836,29,76,NAN,,,,
2021-12-28T05:08:21+07:00,4013,263.10562,8.39464,0.03699,1.26953,29,77,NAN,,,,
2021-12-28T05:13:35+07:00,4014,263.10562,8.39464,0.016,1.51367,29,77,NAN,,,,
2021-12-28T05:18:50+07:00,4015,263.10562,8.30488,0.01516,1.41602,29,77,NAN,,,,
2021-12-28T05:24:05+07:00,4016,252.23747,8.21567,0.0202,1.41602,29,77,NAN,,,,
2021-12-28T05:29:20+07:00,4017,263.10562,8.30488,0.01936,1.31836,29,77,NAN,,,,
2021-12-28T05:34:34+07:00,4018,263.10562,8.30488,0.01768,1.17188,29,77,NAN,,,,
2021-12-28T05:39:47+07:00,4019,263.10562,8.39464,0.04287,1.2207,29,77,NAN,,,,
2021-12-28T05:45:02+07:00,4020,348.40326,9.51428,0.01684,1.46484,29,77,NAN,,,,
2021-12-28T05:50:17+07:00,4021,263.10562,8.39464,0.01264,1.26953,29,77,NAN,,,,
2021-12-28T05:55:32+07:00,4022,263.10562,8.30488,0.03448,1.17188,29,77,NAN,,,,
2021-12-28T06:00:46+07:00,4023,263.10562,8.39464,0.02188,1.31836,29,77,NAN,,,,
2021-12-28T06:06:03+07:00,4024,263.10562,8.57578,0.0286,1.26953,29,77,NAN,,,,
2021-12-28T06:11:18+07:00,4025,263.10562,8.66716,0.02524,1.2207,29,77,NAN,,,,
2021-12-28T06:16:32+07:00,4026,263.10562,8.66716,0.02104,1.26953,29,77,NAN,,,,
2021-12-28T06:21:45+07:00,4027,274.2923,9.13225,0.0202,1.46484,29,77,NAN,,,,
2021-12-28T06:27:00+07:00,4028,285.80258,9.22692,0.02524,1.31836,29,77,NAN,,,,
2021-12-28T06:32:15+07:00,4029,285.80258,8.85155,0.0202,1.51367,29,77,NAN,,,,
2021-12-28T06:37:29+07:00,4030,285.80258,9.22692,0.03951,1.26953,29,77,NAN,,,,
2021-12-28T06:42:44+07:00,4031,375.9039,10.40696,0.01012,1.36719,29,77,NAN,,,,
2021-12-28T06:47:59+07:00,4032,287.52493,9.32215,0.00928,1.41602,29,76,NAN,,,,
2021-12-28T06:53:14+07:00,4033,287.52493,9.22692,0.02272,1.41602,29,76,NAN,,,,
2021-12-28T06:58:28+07:00,4034,299.43588,9.32215,0.01684,1.5625,29,76,NAN,,,,
2021-12-28T07:03:43+07:00,4035,299.43588,9.61119,0.04371,1.51367,29,76,NAN,,,,
2021-12-28T07:08:57+07:00,4036,386.1496,10.71491,0.02272,1.36719,30,77,NAN,,,,
2021-12-28T07:14:13+07:00,4037,294.54977,9.8067,0.04623,1.41602,30,77,NAN,,,,
2021-12-28T07:19:28+07:00,4038,299.43588,9.61119,0.02608,1.31836,29,76,NAN,,,,
2021-12-28T07:24:41+07:00,4039,388.48538,10.81873,0.016,1.70898,30,76,NAN,,,,
2021-12-28T07:29:56+07:00,4040,308.45209,9.90531,0.02524,1.5625,30,76,NAN,,,,
2021-12-28T07:35:11+07:00,4041,296.33139,9.61119,0.01768,1.70898,30,76,NAN,,,,
2021-12-28T07:40:25+07:00,4042,294.54977,9.32215,0.0244,1.46484,30,77,NAN,,,,
2021-12-28T07:45:40+07:00,4043,296.33139,9.41793,0.03196,1.36719,30,76,NAN,,,,
2021-12-28T07:50:55+07:00,4044,296.33139,9.41793,0.03783,1.66016,30,76,NAN,,,,
2021-12-28T07:56:14+07:00,4045,284.54388,9.32215,0.0286,1.51367,30,76,NAN,,,,
2021-12-28T08:01:32+07:00,4046,374.24823,10.30547,0.0328,1.85547,30,76,NAN,,,,
2021-12-28T08:06:50+07:00,4047,284.54388,8.94456,0.0202,1.66016,30,76,NAN,,,,
2021-12-28T08:12:08+07:00,4048,274.73251,8.94456,0.02104,1.5625,30,75,NAN,,,,
2021-12-28T08:17:24+07:00,4049,274.73251,8.94456,0.01432,1.75781,30,75,NAN,,,,
2021-12-28T08:22:48+07:00,4050,273.08429,8.94456,0.0118,1.85547,30,76,NAN,,,,
2021-12-28T08:28:05+07:00,4051,274.73251,8.85155,0.016,1.66016,30,75,NAN,,,,
2021-12-28T08:33:23+07:00,4052,322.84842,10.00449,0.0202,1.66016,30,75,NAN,,,,
2021-12-28T08:38:40+07:00,4053,263.52789,9.03813,0.01852,1.66016,30,75,NAN,,,,
2021-12-28T08:43:57+07:00,4054,276.38705,8.94456,0.02188,1.80664,30,74,NAN,,,,
2021-12-28T08:49:16+07:00,4055,265.11499,8.85155,0.03364,1.61133,30,74,NAN,,,,
2021-12-28T08:54:33+07:00,4056,265.11499,8.57578,0.02188,1.5625,30,74,NAN,,,,
2021-12-28T08:59:49+07:00,4057,265.11499,8.66716,0.05127,1.51367,30,74,NAN,,,,
2021-12-28T09:05:07+07:00,4058,351.06406,9.8067,0.02356,1.51367,30,74,NAN,,,,
2021-12-28T09:10:26+07:00,4059,266.70816,8.66716,0.0244,1.85547,30,73,NAN,,,,
2021-12-28T09:20:53+07:00,4060,266.70816,8.48494,0.03531,1.70898,30,73,NAN,,,,
2021-12-28T09:26:10+07:00,4061,265.53928,9.13225,0.01096,1.61133,31,72,NAN,,,,
2021-12-28T09:31:30+07:00,4062,265.53928,8.39464,0.01432,1.5625,31,72,NAN,,,,
2021-12-28T09:36:47+07:00,4063,353.73749,9.51428,0.02188,1.80664,31,71,NAN,,,,
2021-12-28T09:42:07+07:00,4064,267.13403,8.30488,0.0202,1.95313,31,71,NAN,,,,
2021-12-28T09:47:24+07:00,4065,265.53928,8.39464,0.02356,1.70898,31,72,NAN,,,,
2021-12-28T09:52:43+07:00,4066,265.53928,8.39464,0.0244,1.80664,31,72,NAN,,,,
