created_at,field1,field2,field3,field4,field5,field6
2021-12-24T16:22:44+07:00,294.48016,7.43649,0.0118,1.46484,29,72
2021-12-24T16:28:03+07:00,292.73135,6.85956,0.00844,1.46484,29,73
2021-12-24T16:33:24+07:00,306.19302,6.85956,0.0076,1.46484,28,74
2021-12-24T16:38:43+07:00,370.1582,7.60597,0.02272,1.75781,28,75
2021-12-24T16:44:01+07:00,292.26617,6.94045,0.0076,1.41602,28,75
2021-12-24T16:49:17+07:00,304.37357,7.02184,0.00508,1.41602,28,75
2021-12-24T16:59:45+07:00,396.65247,8.21567,0.0118,1.80664,28,76
2021-12-24T17:10:21+07:00,397.28519,7.9512,0.0244,1.75781,29,74
2021-12-24T17:26:04+07:00,317.32761,7.02184,0.00508,1.46484,29,73
2021-12-24T17:31:23+07:00,304.85812,7.02184,0.01768,1.46484,29,73
2021-12-24T17:36:40+07:00,304.85812,7.02184,0.01852,1.46484,29,73
2021-12-24T17:41:56+07:00,317.32761,7.02184,0.01936,1.46484,29,73
2021-12-24T17:47:15+07:00,317.32761,7.18616,0,1.46484,29,73
2021-12-24T17:52:31+07:00,319.22324,7.26909,0.02104,1.75781,29,72
2021-12-24T17:57:50+07:00,319.22324,7.18616,0.00844,1.46484,29,72
2021-12-24T18:13:41+07:00,417.17148,8.21567,0.0202,1.80664,29,72
2021-12-24T18:19:02+07:00,319.22324,7.18616,0.01264,1.46484,29,72
2021-12-24T18:24:19+07:00,332.11783,7.60597,0.0076,1.46484,29,72
2021-12-24T18:29:34+07:00,332.11783,7.35253,0.0076,1.46484,29,72
2021-12-24T18:34:49+07:00,404.44794,8.21567,0.00424,1.80664,29,71
2021-12-24T18:40:07+07:00,406.21133,8.48494,0.02692,1.51367,28,72
2021-12-24T18:45:22+07:00,318.71695,7.35253,0.01768,1.46484,28,74
2021-12-24T18:50:38+07:00,322.01663,7.52097,0.0244,1.80664,27,74
2021-12-24T18:55:53+07:00,318.21127,7.69149,0.00172,1.46484,27,76
2021-12-24T19:01:08+07:00,331.06494,7.69149,0.02776,1.46484,27,76
2021-12-24T19:06:24+07:00,327.65793,7.69149,0.01768,1.46484,28,76
2021-12-24T19:11:39+07:00,344.82095,8.66716,0.02356,1.46484,28,74
2021-12-24T19:16:54+07:00,355.71591,10.20457,0.00844,1.41602,27,77
2021-12-24T19:22:11+07:00,331.57532,9.13225,0.01768,1.46484,26,84
2021-12-24T19:27:28+07:00,415.40274,10.20457,0.02944,1.75781,26,84
2021-12-24T19:37:53+07:00,331.57532,9.13225,0.02104,1.46484,26,84
2021-12-24T19:43:08+07:00,433.28253,10.10424,0.01684,1.75781,26,83
2021-12-24T19:48:22+07:00,337.61636,8.75908,0.00508,1.46484,26,81
2021-12-24T19:53:36+07:00,323.23666,8.75908,0.01348,1.41602,27,80
2021-12-24T19:58:52+07:00,326.6142,8.57578,0.03615,1.41602,26,80
2021-12-24T20:04:07+07:00,441.15906,10.20457,0.02188,1.75781,26,80
2021-12-24T20:09:27+07:00,324.66296,8.39464,0.02524,1.46484,26,81
2021-12-24T20:14:41+07:00,312.55728,8.03882,0.01684,1.46484,27,79
2021-12-24T20:19:56+07:00,290.06277,7.35253,0.01348,1.46484,27,78
2021-12-24T20:25:10+07:00,320.11035,8.12698,0.02272,1.80664,27,75
2021-12-24T20:30:24+07:00,342.22696,8.66716,0.02188,1.46484,27,77
2021-12-24T20:35:38+07:00,369.56958,9.51428,0.01096,1.46484,27,77
2021-12-24T20:40:52+07:00,353.59659,9.51428,0.02692,1.46484,27,78
2021-12-24T20:46:10+07:00,351.48526,9.32215,0.01432,1.46484,27,79
2021-12-24T20:51:25+07:00,423.64807,9.61119,0.0202,1.75781,27,79
2021-12-24T20:56:40+07:00,367.36777,9.61119,0.01348,1.46484,27,78
2021-12-24T21:01:54+07:00,379.22906,9.8067,0.01684,1.46484,27,79
